City,Countries,Country,Date,Observation,Opponent,Round,Stadium,Team,Time,Year,Game #,Opponent G,Team G
Malaga,Soviet Union,Spain,19-06-1982,,New Zealand,Group 6,La Rosaleda,Soviet Union, 21:00,1982,326,0,3
Malaga,Soviet Union,Spain,19-06-1982,,Soviet Union,Group 6,La Rosaleda,New Zealand, 21:00,1982,326,3,0
Gijon,Germany FR,Spain,20-06-1982,,Chile,Group 2,El Molinon,Germany FR, 17:15,1982,327,1,4
Gijon,Germany FR,Spain,20-06-1982,,Germany FR,Group 2,El Molinon,Chile, 17:15,1982,327,4,1
Bilbao,England,Spain,20-06-1982,,Czechoslovakia,Group 4,San Mames,England, 17:15,1982,328,0,2
Bilbao,England,Spain,20-06-1982,,England,Group 4,San Mames,Czechoslovakia, 17:15,1982,328,2,0
Valencia,Spain,Spain,20-06-1982,,Yugoslavia,Group 5,Luis Casanova,Spain, 21:00,1982,329,1,2
Valencia,Spain,Spain,20-06-1982,,Spain,Group 5,Luis Casanova,Yugoslavia, 21:00,1982,329,2,1
Oviedo,Austria,Spain,21-06-1982,,Austria,Group 2,Carlos Tartiere,Algeria, 17:15,1982,330,2,0
Oviedo,Austria,Spain,21-06-1982,,Algeria,Group 2,Carlos Tartiere,Austria, 17:15,1982,330,0,2
Valladolid,France,Spain,21-06-1982,,Kuwait,Group 4,Jose Zorrilla,France, 17:15,1982,331,1,4
Valladolid,France,Spain,21-06-1982,,France,Group 4,Jose Zorrilla,Kuwait, 17:15,1982,331,4,1
Zaragoza,Northern Ireland,Spain,21-06-1982,,Northern Ireland,Group 5,La Romareda,Honduras, 21:00,1982,332,1,1
Zaragoza,Honduras,Spain,21-06-1982,,Honduras,Group 5,La Romareda,Northern Ireland, 21:00,1982,332,1,1
La Coruï¿½A,Poland,Spain,22-06-1982,,Peru,Group 1,Riazor,Poland, 17:15,1982,333,1,5
La Coruï¿½A,Poland,Spain,22-06-1982,,Poland,Group 1,Riazor,Peru, 17:15,1982,333,5,1
Elche,Hungary,Spain,22-06-1982,,Hungary,Group 3,Nuevo Estadio,Belgium, 21:00,1982,334,1,1
Elche,Belgium,Spain,22-06-1982,,Belgium,Group 3,Nuevo Estadio,Hungary, 21:00,1982,334,1,1
Malaga,Scotland,Spain,22-06-1982,,Scotland,Group 6,La Rosaleda,Soviet Union, 21:00,1982,335,2,2
Malaga,Soviet Union,Spain,22-06-1982,,Soviet Union,Group 6,La Rosaleda,Scotland, 21:00,1982,335,2,2
Vigo,Cameroon,Spain,23-06-1982,,Cameroon,Group 1,Estadio Municipal de Balaï¿½dos,Italy, 17:15,1982,336,1,1
Vigo,Italy,Spain,23-06-1982,,Italy,Group 1,Estadio Municipal de Balaï¿½dos,Cameroon, 17:15,1982,336,1,1
Alicante,Argentina,Spain,23-06-1982,,El Salvador,Group 3,Jose Rico Perez,Argentina, 21:00,1982,337,0,2
Alicante,Argentina,Spain,23-06-1982,,Argentina,Group 3,Jose Rico Perez,El Salvador, 21:00,1982,337,2,0
Seville,Brazil,Spain,23-06-1982,,New Zealand,Group 6,Benito Villamarin,Brazil, 21:00,1982,338,0,4
Seville,Brazil,Spain,23-06-1982,,Brazil,Group 6,Benito Villamarin,New Zealand, 21:00,1982,338,4,0
Oviedo,Algeria,Spain,24-06-1982,,Chile,Group 2,Carlos Tartiere,Algeria, 17:15,1982,339,2,3
Oviedo,Algeria,Spain,24-06-1982,,Algeria,Group 2,Carlos Tartiere,Chile, 17:15,1982,339,3,2
Valladolid,Czechoslovakia,Spain,24-06-1982,,Czechoslovakia,Group 4,Jose Zorrilla,France, 17:15,1982,340,1,1
Valladolid,France,Spain,24-06-1982,,France,Group 4,Jose Zorrilla,Czechoslovakia, 17:15,1982,340,1,1
Zaragoza,Yugoslavia,Spain,24-06-1982,,Yugoslavia,Group 5,La Romareda,Honduras, 21:00,1982,341,1,0
Zaragoza,Yugoslavia,Spain,24-06-1982,,Honduras,Group 5,La Romareda,Yugoslavia, 21:00,1982,341,0,1
Gijon,Germany FR,Spain,25-06-1982,,Austria,Group 2,El Molinon,Germany FR, 17:15,1982,342,0,1
Gijon,Germany FR,Spain,25-06-1982,,Germany FR,Group 2,El Molinon,Austria, 17:15,1982,342,1,0
Bilbao,England,Spain,25-06-1982,,Kuwait,Group 4,San Mames,England, 17:15,1982,343,0,1
Bilbao,England,Spain,25-06-1982,,England,Group 4,San Mames,Kuwait, 17:15,1982,343,1,0
Valencia,Northern Ireland,Spain,25-06-1982,,Spain,Group 5,Luis Casanova,Northern Ireland, 21:00,1982,344,0,1
Valencia,Northern Ireland,Spain,25-06-1982,,Northern Ireland,Group 5,Luis Casanova,Spain, 21:00,1982,344,1,0
Madrid,France,Spain,28-06-1982,,France,Group 4,Vicente Calderon,Austria, 17:15,1982,345,1,0
Madrid,France,Spain,28-06-1982,,Austria,Group 4,Vicente Calderon,France, 17:15,1982,345,0,1
Barcelona,Poland,Spain,28-06-1982,,Belgium,Group 1,Camp Nou,Poland, 21:00,1982,346,0,3
Barcelona,Poland,Spain,28-06-1982,,Poland,Group 1,Camp Nou,Belgium, 21:00,1982,346,3,0
Barcelona,Italy,Spain,29-06-1982,,Argentina,Group 3,Sarria,Italy, 17:15,1982,347,1,2
Barcelona,Italy,Spain,29-06-1982,,Italy,Group 3,Sarria,Argentina, 17:15,1982,347,2,1
Madrid,England,Spain,29-06-1982,,England,Group 2,Santiago Bernabeu,Germany FR, 21:00,1982,348,0,0
Madrid,Germany FR,Spain,29-06-1982,,Germany FR,Group 2,Santiago Bernabeu,England, 21:00,1982,348,0,0
Madrid,Northern Ireland,Spain,01-07-1982,,Northern Ireland,Group 4,Vicente Calderon,Austria, 17:15,1982,349,2,2
Madrid,Austria,Spain,01-07-1982,,Austria,Group 4,Vicente Calderon,Northern Ireland, 17:15,1982,349,2,2
Barcelona,Soviet Union,Spain,01-07-1982,,Soviet Union,Group 1,Camp Nou,Belgium, 21:00,1982,350,1,0
Barcelona,Soviet Union,Spain,01-07-1982,,Belgium,Group 1,Camp Nou,Soviet Union, 21:00,1982,350,0,1
Barcelona,Brazil,Spain,02-07-1982,,Brazil,Group 3,Sarria,Argentina, 17:15,1982,351,3,1
Barcelona,Brazil,Spain,02-07-1982,,Argentina,Group 3,Sarria,Brazil, 17:15,1982,351,1,3
Madrid,Germany FR,Spain,02-07-1982,,Spain,Group 2,Santiago Bernabeu,Germany FR, 21:00,1982,352,1,2
Madrid,Germany FR,Spain,02-07-1982,,Germany FR,Group 2,Santiago Bernabeu,Spain, 21:00,1982,352,2,1
Madrid,France,Spain,04-07-1982,,Northern Ireland,Group 4,Vicente Calderon,France, 17:15,1982,353,1,4
Madrid,France,Spain,04-07-1982,,France,Group 4,Vicente Calderon,Northern Ireland, 17:15,1982,353,4,1
Barcelona,Soviet Union,Spain,04-07-1982,,Soviet Union,Group 1,Camp Nou,Poland, 21:00,1982,354,0,0
Barcelona,Poland,Spain,04-07-1982,,Poland,Group 1,Camp Nou,Soviet Union, 21:00,1982,354,0,0
Barcelona,Italy,Spain,05-07-1982,,Brazil,Group 3,Sarria,Italy, 17:15,1982,355,2,3
Barcelona,Italy,Spain,05-07-1982,,Italy,Group 3,Sarria,Brazil, 17:15,1982,355,3,2
Madrid,England,Spain,05-07-1982,,England,Group 2,Santiago Bernabeu,Spain, 21:00,1982,356,0,0
Madrid,Spain,Spain,05-07-1982,,Spain,Group 2,Santiago Bernabeu,England, 21:00,1982,356,0,0
Barcelona,Italy,Spain,08-07-1982,,Italy,Semi-finals,Camp Nou,Poland, 17:15,1982,357,2,0
Barcelona,Italy,Spain,08-07-1982,,Poland,Semi-finals,Camp Nou,Italy, 17:15,1982,357,0,2
Seville,France,Spain,08-07-1982, win on penalties (5 - 4),France,Semi-finals,Ramon Sanchez Pizjuan,Germany FR, 21:00,1982,358,3,3
Seville,Germany FR,Spain,08-07-1982, win on penalties (5 - 4),Germany FR,Semi-finals,Ramon Sanchez Pizjuan,France, 21:00,1982,358,3,3
Alicante,Poland,Spain,10-07-1982,,France,Match for third place,Jose Rico Perez,Poland, 20:00,1982,359,2,3
Alicante,Poland,Spain,10-07-1982,,Poland,Match for third place,Jose Rico Perez,France, 20:00,1982,359,3,2
Madrid,Italy,Spain,11-07-1982,,Germany FR,Final,Santiago Bernabeu,Italy, 20:00,1982,360,1,3
Madrid,Italy,Spain,11-07-1982,,Italy,Final,Santiago Bernabeu,Germany FR, 20:00,1982,360,3,1
Mexico City,Italy,Mexico,31-05-1986,,Italy,Group A,Estadio Azteca,Bulgaria, 12:00,1986,361,1,1
Mexico City,Bulgaria,Mexico,31-05-1986,,Bulgaria,Group A,Estadio Azteca,Italy, 12:00,1986,361,1,1
Leon,France,Mexico,01-06-1986,,France,Group C,Nou Camp - Estadio Leï¿½n,Canada, 16:00,1986,362,1,0
Leon,France,Mexico,01-06-1986,,Canada,Group C,Nou Camp - Estadio Leï¿½n,France, 16:00,1986,362,0,1
Guadalajara,Brazil,Mexico,01-06-1986,,Brazil,Group D,Jalisco,Spain, 12:00,1986,363,1,0
Guadalajara,Brazil,Mexico,01-06-1986,,Spain,Group D,Jalisco,Brazil, 12:00,1986,363,0,1
Irapuato,Soviet Union,Mexico,02-06-1986,,Hungary,Group C,Estadio Irapuato,Soviet Union, 12:00,1986,364,0,6
Irapuato,Soviet Union,Mexico,02-06-1986,,Soviet Union,Group C,Estadio Irapuato,Hungary, 12:00,1986,364,6,0
Mexico City,Argentina,Mexico,02-06-1986,,Korea Republic,Group A,Estadio Olï¿½mpico Universitario,Argentina, 12:00,1986,365,1,3
Mexico City,Argentina,Mexico,02-06-1986,,Argentina,Group A,Estadio Olï¿½mpico Universitario,Korea Republic, 12:00,1986,365,3,1
Monterrey,Poland,Mexico,02-06-1986,,Poland,Group F,Estadio Universitario,Morocco, 16:00,1986,366,0,0
Monterrey,Morocco,Mexico,02-06-1986,,Morocco,Group F,Estadio Universitario,Poland, 16:00,1986,366,0,0
Guadalajara,Northern Ireland,Mexico,03-06-1986,,Northern Ireland,Group D,Tres de Marzo,Algeria, 12:00,1986,367,1,1
Guadalajara,Algeria,Mexico,03-06-1986,,Algeria,Group D,Tres de Marzo,Northern Ireland, 12:00,1986,367,1,1
Mexico City,Mexico,Mexico,03-06-1986,,Mexico,Group B,Estadio Azteca,Belgium, 12:00,1986,368,2,1
Mexico City,Mexico,Mexico,03-06-1986,,Belgium,Group B,Estadio Azteca,Mexico, 12:00,1986,368,1,2
Monterrey,Portugal,Mexico,03-06-1986,,England,Group F,Tecnologico,Portugal, 16:00,1986,369,0,1
Monterrey,Portugal,Mexico,03-06-1986,,Portugal,Group F,Tecnologico,England, 16:00,1986,369,1,0
Toluca,Paraguay,Mexico,04-06-1986,,Iraq,Group B,Bombonera - Estadio Nemesio Diez,Paraguay, 12:00,1986,370,0,1
Toluca,Paraguay,Mexico,04-06-1986,,Paraguay,Group B,Bombonera - Estadio Nemesio Diez,Iraq, 12:00,1986,370,1,0
Nezahualcoyotl,Denmark,Mexico,04-06-1986,,Denmark,Group E,Neza,Scotland, 16:00,1986,371,1,0
Nezahualcoyotl,Denmark,Mexico,04-06-1986,,Scotland,Group E,Neza,Denmark, 16:00,1986,371,0,1
Queretaro,Germany FR,Mexico,04-06-1986,,Germany FR,Group E,Estadio Corregidora,Uruguay, 12:00,1986,372,1,1
Queretaro,Uruguay,Mexico,04-06-1986,,Uruguay,Group E,Estadio Corregidora,Germany FR, 12:00,1986,372,1,1
Puebla,Argentina,Mexico,05-06-1986,,Argentina,Group A,Cuauhtemoc,Italy, 12:00,1986,373,1,1
Puebla,Italy,Mexico,05-06-1986,,Italy,Group A,Cuauhtemoc,Argentina, 12:00,1986,373,1,1
Leon,Soviet Union,Mexico,05-06-1986,,Soviet Union,Group C,Nou Camp - Estadio Leï¿½n,France, 12:00,1986,374,1,1
Leon,France,Mexico,05-06-1986,,France,Group C,Nou Camp - Estadio Leï¿½n,Soviet Union, 12:00,1986,374,1,1
Mexico City,Bulgaria,Mexico,05-06-1986,,Bulgaria,Group A,Estadio Olï¿½mpico Universitario,Korea Republic, 16:00,1986,375,1,1
Mexico City,Korea Republic,Mexico,05-06-1986,,Korea Republic,Group A,Estadio Olï¿½mpico Universitario,Bulgaria, 16:00,1986,375,1,1
Irapuato,Hungary,Mexico,06-06-1986,,Canada,Group C,Estadio Irapuato,Hungary, 12:00,1986,376,0,2
Irapuato,Hungary,Mexico,06-06-1986,,Hungary,Group C,Estadio Irapuato,Canada, 12:00,1986,376,2,0
Guadalajara,Brazil,Mexico,06-06-1986,,Algeria,Group D,Jalisco,Brazil, 12:00,1986,377,0,1
Guadalajara,Brazil,Mexico,06-06-1986,,Brazil,Group D,Jalisco,Algeria, 12:00,1986,377,1,0
Monterrey,Morocco,Mexico,06-06-1986,,Morocco,Group F,Tecnologico,England, 16:00,1986,378,0,0
Monterrey,England,Mexico,06-06-1986,,England,Group F,Tecnologico,Morocco, 16:00,1986,378,0,0
Guadalajara,Spain,Mexico,07-06-1986,,Spain,Group D,Tres de Marzo,Northern Ireland, 12:00,1986,379,2,1
Guadalajara,Spain,Mexico,07-06-1986,,Northern Ireland,Group D,Tres de Marzo,Spain, 12:00,1986,379,1,2
Mexico City,Paraguay,Mexico,07-06-1986,,Paraguay,Group B,Estadio Azteca,Mexico, 12:00,1986,380,1,1
Mexico City,Mexico,Mexico,07-06-1986,,Mexico,Group B,Estadio Azteca,Paraguay, 12:00,1986,380,1,1
Monterrey,Poland,Mexico,07-06-1986,,Portugal,Group F,Estadio Universitario,Poland, 16:00,1986,381,0,1
Monterrey,Poland,Mexico,07-06-1986,,Poland,Group F,Estadio Universitario,Portugal, 16:00,1986,381,1,0
Toluca,Belgium,Mexico,08-06-1986,,Belgium,Group B,Bombonera - Estadio Nemesio Diez,Iraq, 12:00,1986,382,2,1
Toluca,Belgium,Mexico,08-06-1986,,Iraq,Group B,Bombonera - Estadio Nemesio Diez,Belgium, 12:00,1986,382,1,2
Nezahualcoyotl,Denmark,Mexico,08-06-1986,,Uruguay,Group E,Neza,Denmark, 16:00,1986,383,1,6
Nezahualcoyotl,Denmark,Mexico,08-06-1986,,Denmark,Group E,Neza,Uruguay, 16:00,1986,383,6,1
Queretaro,Germany FR,Mexico,08-06-1986,,Scotland,Group E,Estadio Corregidora,Germany FR, 12:00,1986,384,1,2
Queretaro,Germany FR,Mexico,08-06-1986,,Germany FR,Group E,Estadio Corregidora,Scotland, 12:00,1986,384,2,1
Leon,France,Mexico,09-06-1986,,France,Group C,Nou Camp - Estadio Leï¿½n,Hungary, 12:00,1986,385,3,0
Leon,France,Mexico,09-06-1986,,Hungary,Group C,Nou Camp - Estadio Leï¿½n,France, 12:00,1986,385,0,3
Irapuato,Soviet Union,Mexico,09-06-1986,,Canada,Group C,Estadio Irapuato,Soviet Union, 12:00,1986,386,0,2
Irapuato,Soviet Union,Mexico,09-06-1986,,Soviet Union,Group C,Estadio Irapuato,Canada, 12:00,1986,386,2,0
Puebla,Italy,Mexico,10-06-1986,,Italy,Group A,Cuauhtemoc,Korea Republic, 12:00,1986,387,3,2
Puebla,Italy,Mexico,10-06-1986,,Korea Republic,Group A,Cuauhtemoc,Italy, 12:00,1986,387,2,3
Mexico City,Argentina,Mexico,10-06-1986,,Bulgaria,Group A,Estadio Olï¿½mpico Universitario,Argentina, 12:00,1986,388,0,2
Mexico City,Argentina,Mexico,10-06-1986,,Argentina,Group A,Estadio Olï¿½mpico Universitario,Bulgaria, 12:00,1986,388,2,0
Toluca,Belgium,Mexico,11-06-1986,,Belgium,Group B,Bombonera - Estadio Nemesio Diez,Paraguay, 12:00,1986,389,2,2
Toluca,Paraguay,Mexico,11-06-1986,,Paraguay,Group B,Bombonera - Estadio Nemesio Diez,Belgium, 12:00,1986,389,2,2
Mexico City,Mexico,Mexico,11-06-1986,,Mexico,Group B,Estadio Azteca,Iraq, 12:00,1986,390,1,0
Mexico City,Mexico,Mexico,11-06-1986,,Iraq,Group B,Estadio Azteca,Mexico, 12:00,1986,390,0,1
Guadalajara,Morocco,Mexico,11-06-1986,,Morocco,Group F,Tres de Marzo,Portugal, 16:00,1986,391,3,1
Guadalajara,Morocco,Mexico,11-06-1986,,Portugal,Group F,Tres de Marzo,Morocco, 16:00,1986,391,1,3
Monterrey,England,Mexico,11-06-1986,,Poland,Group F,Tecnologico,England, 16:00,1986,392,0,3
Monterrey,England,Mexico,11-06-1986,,England,Group F,Tecnologico,Poland, 16:00,1986,392,3,0
Guadalajara,Brazil,Mexico,12-06-1986,,Brazil,Group D,Jalisco,Northern Ireland, 12:00,1986,393,3,0
Guadalajara,Brazil,Mexico,12-06-1986,,Northern Ireland,Group D,Jalisco,Brazil, 12:00,1986,393,0,3
Monterrey,Spain,Mexico,12-06-1986,,Spain,Group D,Tecnologico,Algeria, 12:00,1986,394,3,0
Monterrey,Spain,Mexico,12-06-1986,,Algeria,Group D,Tecnologico,Spain, 12:00,1986,394,0,3
Nezahualcoyotl,Uruguay,Mexico,13-06-1986,,Uruguay,Group E,Neza,Scotland, 12:00,1986,395,0,0
Nezahualcoyotl,Scotland,Mexico,13-06-1986,,Scotland,Group E,Neza,Uruguay, 12:00,1986,395,0,0
Queretaro,Denmark,Mexico,13-06-1986,,Germany FR,Group E,Estadio Corregidora,Denmark, 12:00,1986,396,0,2
Queretaro,Denmark,Mexico,13-06-1986,,Denmark,Group E,Estadio Corregidora,Germany FR, 12:00,1986,396,2,0
Leon,Belgium,Mexico,15-06-1986,Belgium win after extra time,Belgium,Round of 16,Nou Camp - Estadio Leï¿½n,Soviet Union, 16:00,1986,397,4,3
Leon,Belgium,Mexico,15-06-1986,Belgium win after extra time,Soviet Union,Round of 16,Nou Camp - Estadio Leï¿½n,Belgium, 16:00,1986,397,3,4
Mexico City,Mexico,Mexico,15-06-1986,,Bulgaria,Round of 16,Estadio Azteca,Mexico, 12:00,1986,398,0,2
Mexico City,Mexico,Mexico,15-06-1986,,Mexico,Round of 16,Estadio Azteca,Bulgaria, 12:00,1986,398,2,0
Puebla,Argentina,Mexico,16-06-1986,,Uruguay,Round of 16,Cuauhtemoc,Argentina, 16:00,1986,399,0,1
Puebla,Argentina,Mexico,16-06-1986,,Argentina,Round of 16,Cuauhtemoc,Uruguay, 16:00,1986,399,1,0
Guadalajara,Brazil,Mexico,16-06-1986,,Poland,Round of 16,Jalisco,Brazil, 12:00,1986,400,0,4
Guadalajara,Brazil,Mexico,16-06-1986,,Brazil,Round of 16,Jalisco,Poland, 12:00,1986,400,4,0
Mexico City,France,Mexico,17-06-1986,,France,Round of 16,Estadio Olï¿½mpico Universitario,Italy, 12:00,1986,401,2,0
Mexico City,France,Mexico,17-06-1986,,Italy,Round of 16,Estadio Olï¿½mpico Universitario,France, 12:00,1986,401,0,2
Monterrey,Germany FR,Mexico,17-06-1986,,Germany FR,Round of 16,Estadio Universitario,Morocco, 16:00,1986,402,1,0
Monterrey,Germany FR,Mexico,17-06-1986,,Morocco,Round of 16,Estadio Universitario,Germany FR, 16:00,1986,402,0,1
Mexico City,England,Mexico,18-06-1986,,Paraguay,Round of 16,Estadio Azteca,England, 12:00,1986,403,0,3
Mexico City,England,Mexico,18-06-1986,,England,Round of 16,Estadio Azteca,Paraguay, 12:00,1986,403,3,0
Queretaro,Spain,Mexico,18-06-1986,,Spain,Round of 16,Estadio Corregidora,Denmark, 16:00,1986,404,5,1
Queretaro,Spain,Mexico,18-06-1986,,Denmark,Round of 16,Estadio Corregidora,Spain, 16:00,1986,404,1,5
Guadalajara,France,Mexico,21-06-1986,France win on penalties (3 - 4),France,Quarter-finals,Jalisco,Brazil, 12:00,1986,405,1,1
Guadalajara,Brazil,Mexico,21-06-1986,France win on penalties (3 - 4),Brazil,Quarter-finals,Jalisco,France, 12:00,1986,405,1,1
Monterrey,Mexico,Mexico,21-06-1986,Germany FR win on penalties (4 - 1),Mexico,Quarter-finals,Estadio Universitario,Germany FR, 16:00,1986,406,0,0
Monterrey,Germany FR,Mexico,21-06-1986,Germany FR win on penalties (4 - 1),Germany FR,Quarter-finals,Estadio Universitario,Mexico, 16:00,1986,406,0,0
Puebla,Belgium,Mexico,22-06-1986,Belgium win on penalties (4 - 5),Belgium,Quarter-finals,Cuauhtemoc,Spain, 16:00,1986,407,1,1
Puebla,Spain,Mexico,22-06-1986,Belgium win on penalties (4 - 5),Spain,Quarter-finals,Cuauhtemoc,Belgium, 16:00,1986,407,1,1
Mexico City,Argentina,Mexico,22-06-1986,,England,Quarter-finals,Estadio Azteca,Argentina, 12:00,1986,408,1,2
Mexico City,Argentina,Mexico,22-06-1986,,Argentina,Quarter-finals,Estadio Azteca,England, 12:00,1986,408,2,1
Guadalajara,Germany FR,Mexico,25-06-1986,,Germany FR,Semi-finals,Jalisco,France, 12:00,1986,409,2,0
Guadalajara,Germany FR,Mexico,25-06-1986,,France,Semi-finals,Jalisco,Germany FR, 12:00,1986,409,0,2
Mexico City,Argentina,Mexico,25-06-1986,,Belgium,Semi-finals,Estadio Azteca,Argentina, 16:00,1986,410,0,2
Mexico City,Argentina,Mexico,25-06-1986,,Argentina,Semi-finals,Estadio Azteca,Belgium, 16:00,1986,410,2,0
Puebla,France,Mexico,28-06-1986,France win after extra time,Belgium,Match for third place,Cuauhtemoc,France, 12:00,1986,411,2,4
Puebla,France,Mexico,28-06-1986,France win after extra time,France,Match for third place,Cuauhtemoc,Belgium, 12:00,1986,411,4,2
Mexico City,Argentina,Mexico,29-06-1986,,Germany FR,Final,Estadio Azteca,Argentina, 12:00,1986,412,2,3
Mexico City,Argentina,Mexico,29-06-1986,,Argentina,Final,Estadio Azteca,Germany FR, 12:00,1986,412,3,2
Milan,Cameroon,Italy,08-06-1990,,Cameroon,Group B,Giuseppe Meazza,Argentina, 18:00,1990,413,1,0
Milan,Cameroon,Italy,08-06-1990,,Argentina,Group B,Giuseppe Meazza,Cameroon, 18:00,1990,413,0,1
Bari,Romania,Italy,09-06-1990,,Romania,Group B,Stadio San Nicola,Soviet Union, 17:00,1990,414,2,0
Bari,Romania,Italy,09-06-1990,,Soviet Union,Group B,Stadio San Nicola,Romania, 17:00,1990,414,0,2
Bologna,Colombia,Italy,09-06-1990,,Colombia,Group D,Renato Dall Ara,United Arab Emirates, 17:00,1990,415,2,0
Bologna,Colombia,Italy,09-06-1990,,United Arab Emirates,Group D,Renato Dall Ara,Colombia, 17:00,1990,415,0,2
Rome,Italy,Italy,09-06-1990,,Austria,Group A,Stadio Olimpico,Italy, 21:00,1990,416,0,1
Rome,Italy,Italy,09-06-1990,,Italy,Group A,Stadio Olimpico,Austria, 21:00,1990,416,1,0
Florence,Czechoslovakia,Italy,10-06-1990,,Czechoslovakia,Group A,Comunale,USA, 17:00,1990,417,5,1
Florence,Czechoslovakia,Italy,10-06-1990,,USA,Group A,Comunale,Czechoslovakia, 17:00,1990,417,1,5
Turin,Brazil,Italy,10-06-1990,,Sweden,Group C,Stadio delle Alpi,Brazil, 21:00,1990,418,1,2
Turin,Brazil,Italy,10-06-1990,,Brazil,Group C,Stadio delle Alpi,Sweden, 21:00,1990,418,2,1
Milan,Germany FR,Italy,10-06-1990,,Yugoslavia,Group D,Giuseppe Meazza,Germany FR, 21:00,1990,419,1,4
Milan,Germany FR,Italy,10-06-1990,,Germany FR,Group D,Giuseppe Meazza,Yugoslavia, 21:00,1990,419,4,1
Genoa,Costa Rica,Italy,11-06-1990,,Scotland,Group C,Luigi Ferraris,Costa Rica, 17:00,1990,420,0,1
Genoa,Costa Rica,Italy,11-06-1990,,Costa Rica,Group C,Luigi Ferraris,Scotland, 17:00,1990,420,1,0
Cagliari,Republic of Ireland,Italy,11-06-1990,,Republic of Ireland,Group F,Sant Elia,England, 21:00,1990,421,1,1
Cagliari,England,Italy,11-06-1990,,England,Group F,Sant Elia,Republic of Ireland, 21:00,1990,421,1,1
Verona,Belgium,Italy,12-06-1990,,Korea Republic,Group E,Marc Antonio Bentegodi,Belgium, 17:00,1990,422,0,2
Verona,Belgium,Italy,12-06-1990,,Belgium,Group E,Marc Antonio Bentegodi,Korea Republic, 17:00,1990,422,2,0
Palermo,Egypt,Italy,12-06-1990,,Egypt,Group F,Della Favorita,Netherlands, 21:00,1990,423,1,1
Palermo,Netherlands,Italy,12-06-1990,,Netherlands,Group F,Della Favorita,Egypt, 21:00,1990,423,1,1
Udine,Spain,Italy,13-06-1990,,Spain,Group E,Dacia Arena,Uruguay, 17:00,1990,424,0,0
Udine,Uruguay,Italy,13-06-1990,,Uruguay,Group E,Dacia Arena,Spain, 17:00,1990,424,0,0
Naples,Argentina,Italy,13-06-1990,,Soviet Union,Group B,San Paolo,Argentina, 21:00,1990,425,0,2
Naples,Argentina,Italy,13-06-1990,,Argentina,Group B,San Paolo,Soviet Union, 21:00,1990,425,2,0
Bari,Cameroon,Italy,14-06-1990,,Romania,Group B,Stadio San Nicola,Cameroon, 17:00,1990,426,1,2
Bari,Cameroon,Italy,14-06-1990,,Cameroon,Group B,Stadio San Nicola,Romania, 17:00,1990,426,2,1
Bologna,Yugoslavia,Italy,14-06-1990,,Colombia,Group D,Renato Dall Ara,Yugoslavia, 17:00,1990,427,0,1
Bologna,Yugoslavia,Italy,14-06-1990,,Yugoslavia,Group D,Renato Dall Ara,Colombia, 17:00,1990,427,1,0
Rome,Italy,Italy,14-06-1990,,USA,Group A,Stadio Olimpico,Italy, 21:00,1990,428,0,1
Rome,Italy,Italy,14-06-1990,,Italy,Group A,Stadio Olimpico,USA, 21:00,1990,428,1,0
Florence,Czechoslovakia,Italy,15-06-1990,,Czechoslovakia,Group A,Comunale,Austria, 17:00,1990,429,1,0
Florence,Czechoslovakia,Italy,15-06-1990,,Austria,Group A,Comunale,Czechoslovakia, 17:00,1990,429,0,1
Milan,Germany FR,Italy,15-06-1990,,United Arab Emirates,Group D,Giuseppe Meazza,Germany FR, 21:00,1990,430,1,5
Milan,Germany FR,Italy,15-06-1990,,Germany FR,Group D,Giuseppe Meazza,United Arab Emirates, 21:00,1990,430,5,1
Turin,Brazil,Italy,16-06-1990,,Costa Rica,Group C,Stadio delle Alpi,Brazil, 17:00,1990,431,0,1
Turin,Brazil,Italy,16-06-1990,,Brazil,Group C,Stadio delle Alpi,Costa Rica, 17:00,1990,431,1,0
Genoa,Scotland,Italy,16-06-1990,,Scotland,Group C,Luigi Ferraris,Sweden, 21:00,1990,432,2,1
Genoa,Scotland,Italy,16-06-1990,,Sweden,Group C,Luigi Ferraris,Scotland, 21:00,1990,432,1,2
Cagliari,Netherlands,Italy,16-06-1990,,Netherlands,Group F,Sant Elia,England, 21:00,1990,433,0,0
Cagliari,England,Italy,16-06-1990,,England,Group F,Sant Elia,Netherlands, 21:00,1990,433,0,0
Palermo,Egypt,Italy,17-06-1990,,Egypt,Group F,Della Favorita,Republic of Ireland, 17:00,1990,434,0,0
